time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
378,22.0,703.5511585073564,0.03126993642747298
379,14.0,700.9701294725887,0.019972320376238608
380,18.0,708.0726051167632,0.02542112188767951
381,21.0,710.921716769115,0.029539117324249835
382,13.0,724.497226319222,0.017943477942691317
383,16.0,731.8230515339465,0.02186320855357454
384,23.0,730.9739398815948,0.03146487001126963
385,20.0,739.980221448057,0.027027749418575376
386,18.0,744.4106777997935,0.024180201247517616
387,12.0,735.428760417378,0.016317012123906655
388,12.0,742.1795224991796,0.016168594842918566
389,15.0,750.1533184869128,0.019995912342633582
390,16.0,747.4694981433533,0.021405555731361017
391,18.0,753.6422795175913,0.023884010344432712
392,17.0,759.3564299470415,0.02238737874542736
393,19.0,754.8153765564477,0.02517171826398149
394,15.0,757.2110610840538,0.019809536298275143
395,9.0,764.4215318570629,0.011773608702695317
396,11.0,761.2884104623805,0.014449188834122637
397,16.0,769.429337587127,0.020794632097308387
398,16.0,772.922293938864,0.02070065791279344
399,16.0,768.2847308059406,0.020825612378389705
400,21.0,764.3017356771059,0.027476059545247268
401,18.0,766.251483145412,0.023490982263565982
402,18.0,770.2122695830386,0.023370180807096807
403,13.0,760.3686774153466,0.017096969386205835
404,13.0,757.5347308059403,0.017160929355898066
405,15.0,750.322420204711,0.01999140582245635
406,20.0,773.007764711873,0.025872961324592512
407,14.0,779.8144295625954,0.017952989159039697
408,16.0,785.9257886832522,0.020358156241197477
409,13.0,773.7234393049254,0.016801869168754344
410,13.0,773.4556723519587,0.016807685901984552
411,15.0,765.2925365360047,0.019600347950465467
412,20.0,773.2530073090145,0.025864755534028484
413,18.0,773.1583373949035,0.023281130305921025
414,17.0,768.862842266069,0.022110575600058795
415,16.0,774.5547840043107,0.020657028179831054
416,16.0,781.8502791331452,0.020464276124246648
417,17.0,784.0544683396931,0.021682167102496146
418,19.0,780.5829585973629,0.024340782476395956
419,12.0,783.9043420738459,0.015307990217599238
420,19.0,794.8426041556471,0.023904103656073518
421,15.0,786.310749906154,0.019076427483396666
422,20.0,775.5233761720015,0.02578903565579208
423,23.0,768.9412693908148,0.029911257095384534
424,18.0,772.6650653785488,0.023295993059012355
425,12.0,782.020458597362,0.015344867091486704
426,18.0,781.4731236403084,0.02303342169485144
427,18.0,798.5368321392925,0.02254122699860659
428,16.0,804.8150067323445,0.019880345006192315
429,17.0,807.9266815176197,0.021041513281956456
430,15.0,814.8926717752893,0.018407332056774618
431,13.0,801.8249679552476,0.016213014709621228
432,14.0,808.3205262170045,0.017319862042253165
433,15.0,810.401555251773,0.018509342563317082
434,18.0,808.4925455094412,0.02226365610910856
435,21.0,805.2143709163905,0.026080011433601866
436,19.0,810.0231912599505,0.02345611854698438
437,13.0,800.6518709163905,0.016236769652609166
438,22.0,790.130739971601,0.027843493344899765
439,15.0,789.0394340493134,0.019010456705592906
440,18.0,794.7402592640387,0.02264890923818144
441,17.0,797.7931137057545,0.021308782575265514
442,16.0,787.5238225891857,0.02031684571445206
443,19.0,785.6004098857118,0.02418532343022084
444,16.0,786.5648759797789,0.020341615152939183
445,18.0,795.6547884910287,0.022622876479053523
446,21.0,791.6359437916444,0.026527345258500694
447,18.0,808.8649435994214,0.022253406013494185
448,15.0,802.3778223969618,0.01869443494236936
449,15.0,793.4118321392928,0.018905692343351106
450,15.0,799.850094221093,0.018753514075168353
451,18.0,801.548001861179,0.02245654653021946
452,17.0,802.1792834276406,0.021192270046367333
453,14.0,803.0731281270263,0.017433032571581134
454,23.0,782.0926041556465,0.02940828218779921
455,16.0,783.25313806158,0.02042762323250605
456,23.0,788.2065651863268,0.029180168011621363
457,23.0,783.5175410227238,0.02935479908972829
458,20.0,785.0907643274265,0.02547476152917637
459,22.0,796.7206524828516,0.027613191563994912
460,17.0,794.2609437916442,0.021403545186101398
461,18.0,796.6777592640394,0.02259382766832623
462,17.0,797.6019340493142,0.021313890142785088
463,16.0,791.9562495217085,0.020203136233425758
464,17.0,778.9728079756896,0.021823611589444004
465,17.0,784.0690020534023,0.02168176519602052
466,24.0,798.6492690063686,0.030050738079131226
467,17.0,798.5365164746755,0.021288945025395255
468,31.0,791.942162225183,0.03914427274953619
469,12.0,795.872302912302,0.015077795716836616
470,17.0,806.652632998192,0.021074746804970887
471,23.0,802.7613902088275,0.02865110390276351
472,21.0,795.483977697577,0.026399023222041153
473,25.0,799.05720100228,0.031286871538910854
474,20.0,814.5979387282554,0.02455198945288747
475,18.0,816.7292202947175,0.022039128211311803
476,17.0,819.1068222047393,0.020754313770995278
477,13.0,813.4737008100567,0.015980848535182644
478,15.0,810.6575211536165,0.018503498220375555
479,19.0,825.9966715830664,0.02300251399752676
