time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
219,611.2794503928155,29.13960784588958,20.142593207238694,1843.949222234694,1.4466661539596404,134.0,0.3315055767381718
220,606.2543241269689,29.508718669878565,20.44588398974019,1895.4228718546824,1.4432596157097506,132.0,0.3198517508305392
221,606.7344016811642,29.625553989421665,20.584645167518655,1915.842212991455,1.4392064448198032,129.0,0.31669330468180384
222,610.863081337605,29.71998234861687,20.678672522113622,1930.7279133491813,1.4372287349119988,127.0,0.3163900397948654
223,614.7835764664399,30.15698481109114,20.693373115723833,1960.5100747037493,1.4573257169067517,132.0,0.3135834823798797
224,618.7140328181767,30.527185500315078,20.812876319409856,1996.0377097143835,1.4667451548657773,142.0,0.3099711141763497
225,625.8220279470117,30.781758829249,20.979567003996117,2028.8027481691329,1.4672256497660698,140.0,0.30846864167143745
226,621.1981056934303,30.616587167749273,21.307854764100895,2049.492714675406,1.436868587040098,132.0,0.30309846980442384
227,618.6588921310582,30.38601446678204,21.1260543727839,2016.7032871444787,1.4383194292033765,137.0,0.3067674337988704
228,628.3231056934306,30.554044585088675,21.320569531188223,2046.5265463331405,1.4330782552686274,149.0,0.30701927948075103
229,632.4810376893417,30.130623934887282,21.39430323907324,2025.1450967289586,1.4083479886299155,149.0,0.31231393676973246
230,629.8416347281982,30.45610304621813,21.206808232804725,2029.081611517279,1.4361474254812994,138.0,0.310407245895459
231,638.0783095134739,30.194195420227967,21.31285902555575,2021.6922512102924,1.4167125763851212,140.0,0.3156159445788479
232,623.2684114234942,30.587346864269247,21.341150588716854,2050.7348463653443,1.4332566905010684,131.0,0.3039244261773553
233,638.3797705441528,30.73773313587523,21.206617573591785,2047.8262849657608,1.4494406299924214,142.0,0.3117353142846423
234,622.9721542128586,30.521865097624428,21.227228990678835,2035.4209773924217,1.4378638451126613,141.0,0.3060655073973682
235,623.9451881187911,30.568621578713042,21.343099237632927,2049.6665426703403,1.4322484864247522,144.0,0.3044130228646386
236,627.1752656729876,31.084905410217143,21.517079021805408,2101.274246037065,1.4446619533588039,139.0,0.2984737793535612
237,641.4489985277986,30.800972096230005,21.89855685896495,2118.9943135201092,1.4065297679020585,140.0,0.30271388386229914
238,633.5957608018233,30.75251752179164,21.969392669942437,2122.5043969744283,1.399789151379951,139.0,0.29851328539295213
239,634.9045811453831,30.500136756285674,22.003380069142565,2108.3419973386726,1.3861568840988625,134.0,0.30113927529158613
240,631.3083870676697,30.57041305277286,22.239225282660847,2135.8504161321016,1.3746168161985188,135.0,0.29557706021891356
241,642.1582608018231,31.064877964407767,22.24377019375047,2170.8405441677332,1.396565316662714,133.0,0.2958108841881874
242,650.7877025400644,31.050363013874666,22.300754276695937,2175.3848869614167,1.3923458654634826,135.0,0.29915979762509354
243,645.1190472394501,31.002926118022412,22.337786624823075,2175.6683610187065,1.3879139701142154,129.0,0.29651534158330456
244,662.0766004378197,31.091469973433995,22.64478623670957,2211.86875398198,1.3730078813034439,132.0,0.29932906247077157
245,672.9882120901723,31.632388329739328,22.729764960594608,2258.7949136524317,1.3916724781175136,134.0,0.29794126417699524
246,678.7925906954902,31.66006960862592,22.713069471980766,2259.1109849892123,1.3939141800135084,139.0,0.30046889914031005
