time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
493,339.52059864222525,24.292495431938743,9.619093551630042,734.1015667588886,2.52544538646494,63.0,0.46249812562208964
494,339.5091132557209,25.551700157400642,10.15746818657996,815.3707840288995,2.5155579803990458,65.0,0.41638616431428027
495,347.0642539428398,24.76763110496101,10.294764716831725,801.0336652617632,2.4058472229546393,70.0,0.43327049660194433
496,355.4363363682005,25.40637554914562,11.184839938886455,892.7345843740333,2.2715010396183675,71.0,0.39814334807856133
497,360.02288488762935,25.15904583012668,10.792909068757291,853.065850881141,2.3310717870268802,77.0,0.4220341073502799
498,357.28100628231164,25.48263724598019,10.836569866428535,867.533152072675,2.351540899018689,73.0,0.4118355655097565
499,354.224787848773,25.256395070254026,10.70531029486346,849.4161127016156,2.3592398888589297,69.0,0.4170215075413877
500,366.3764382782224,24.79854686381995,10.78995180496868,840.612048534923,2.298300058430329,78.0,0.43584485722845473
501,362.491792719938,25.198430857012504,10.857746064444571,859.5339803864332,2.32077916608575,69.0,0.421730613322544
502,373.1183168835412,24.93125153238806,10.878419163829584,852.0395256953755,2.2918083185545672,74.0,0.43791198134737697
503,372.01216158292584,25.77921123384582,10.910182100631298,883.5914345729811,2.3628580161236865,75.0,0.42102282460751844
504,364.27243847044616,24.71846717900452,10.818806222558107,840.1382367806914,2.2847684550874447,72.0,0.4335863105889506
505,363.88931707576387,25.816212759142267,11.125117840461492,902.2918282030687,2.3205338702346148,78.0,0.4032944837818784
506,372.0365257669714,25.124410497153427,11.216912021560487,885.358307650615,2.2398687311499605,82.0,0.4202101257221009
507,369.28024420051,25.749523973155934,11.394543571542364,921.756079825902,2.259811796013035,76.0,0.40062686027550626
508,366.8563850798523,25.0665895285116,10.913775404554594,859.4490468146405,2.296784439787049,75.0,0.42685065093681246
509,368.4769433416107,26.38979138662092,11.159451203492111,925.1851797003005,2.364792936982672,73.0,0.39827372014429924
510,367.6115888998953,24.70671401707463,10.168543415288429,789.2663879961265,2.429720069831047,78.0,0.46576364392410874
511,358.2627929121608,24.69171830384148,10.313101985174072,800.0009428223472,2.394208681281136,76.0,0.4478279633624366
512,356.71025413506294,24.902651052970686,10.142058734372851,793.4536770089234,2.455384227718198,76.0,0.4495665776983365
513,373.16964716165376,25.47471361171867,10.894804808342217,871.9240098871512,2.3382441502956097,77.0,0.42798413959256754
